formattedAddress,googleMapsUri,airport,distanceFromFlightpath,averageAltitude,distanceFromAirport,path_id,latitude,longitude,displayName,editorialSummary
"Nieuwe Meerlaan, 1182 DB Amstelveen, Netherlands",https://maps.google.com/?cid=3664292365750404708,AMS,0.14813465066761702,469.9024390243902,2.402444778579074,AMS0,52.3156146,4.8195952,Heem Locatie Vogeleiland,
"De Cuserstraat 1, 1081 CK Amsterdam, Netherlands",https://maps.google.com/?cid=3157104316641567060,AMS,0.13037666301359255,1065.9302325581396,4.508059482494817,AMS0,52.3238079,4.8676819,Umfeld,
"Geerweg 18, 2461 EA Ter Aar, Netherlands",https://maps.google.com/?cid=5977318749791970370,AMS,0.06684661320193169,2261.5263157894738,7.870330989730904,AMS1,52.196704999999994,4.7290772,Fa. Teun den Haan en Zoon,
"Amsterdamseweg 272-284, 1182 HN Amstelveen, Netherlands",https://maps.google.com/?cid=13529055788089813082,AMS,0.17578350897749784,809.0588235294117,3.6268793891817377,AMS0,52.3159329,4.8489094999999995,Koos Landwehrpark,
"Ellermanstraat 31, 1114 AK Amsterdam, Netherlands",https://maps.google.com/?cid=1865282193097640014,AMS,0.15347412897600343,1881.4242424242425,7.16372948175966,AMS0,52.3264298,4.9309747,Outside Inn,Cozy vintage-style mobile homes & wood beach huts in a whimsical hotel offering an alcohol-free bar.
"Uiterweg, 1431 Aalsmeer, Netherlands",https://maps.google.com/?cid=11049185710884227083,AMS,0.036617445436211836,1241.4782608695652,4.137073265818489,AMS1,52.2520028,4.7319531,Starteiland,
"8XFG+V5, 1103 LR Amsterdam, Netherlands",https://maps.google.com/?cid=14200377768113539164,AMS,0.021427801899635987,2404.457142857143,9.002904378915268,AMS3,52.32474,4.9754008,City Park,
"Gaffelstraat 13, 1433 SK Kudelstaart, Netherlands",https://maps.google.com/?cid=9157535458802654026,AMS,0.26942550140056387,1603.4705882352941,5.37901594543887,AMS1,52.232459399999996,4.7373797,T. Wolvekamp Tuinontwerp,
"Kruisweg 291, 1437 CE Rozenburg, Netherlands",https://maps.google.com/?cid=4556862390591575098,AMS,0.15838206354741083,690.3658536585366,2.1697477867810058,AMS1,52.2810866,4.739142,D&D Groen En Boomverzorging,
"Henegouwselaan 2, 1181 CW Amstelveen, Netherlands",https://maps.google.com/?cid=2666555149266647534,AMS,0.0039008528388492646,1042.6527777777778,4.4619398089348605,AMS0,52.3206266,4.8676778999999994,Children's park,
"Verbindingsweg 1, 1099 DA Amsterdam, Netherlands",https://maps.google.com/?cid=4941671259433249967,AMS,0.13864226241920166,1719.15,6.65399568549284,AMS0,52.31916760000001,4.9204685,Tuinhuis 37,
"1431 Aalsmeer, Netherlands",https://maps.google.com/?cid=4933432505772829107,AMS,0.17204442320892624,1139.4117647058824,3.7672411349975854,AMS1,52.2565576,4.7373167,La Palma,
"Het Kleine Loopveld, 1181 AA Amsterdam, Netherlands",https://maps.google.com/?cid=10724307591103802500,AMS,0.07400068966237859,1024.6714285714286,4.387574251912097,AMS0,52.3223932,4.8652874,Ecolint - 't Kleine Loopveld,
"Bergwijkdreef 504, 1112 XD Diemen, Netherlands",https://maps.google.com/?cid=6107462645606332166,AMS,0.16888864127232422,2156.25,8.357583715954304,AMS3,52.3276836,4.9592922,Thérèse Schwartzepark,
